7TV3-H-C	PHOTOSYNTHESIS
7TV3-B-D	PHOTOSYNTHESIS
7TV3-E-D	PHOTOSYNTHESIS
7TV3-F-D	PHOTOSYNTHESIS
7TV3-L-D	PHOTOSYNTHESIS
7TV3-E-G	PHOTOSYNTHESIS
7TV3-F-G	PHOTOSYNTHESIS
7TV3-H-G	PHOTOSYNTHESIS
7TV3-N-G	PHOTOSYNTHESIS
7TV3-J-I	PHOTOSYNTHESIS
7TV3-L-I	PHOTOSYNTHESIS
7TV3-N-I	PHOTOSYNTHESIS
7TV3-P-I	PHOTOSYNTHESIS
7TV3-B-K	PHOTOSYNTHESIS
7TV3-J-K	PHOTOSYNTHESIS
7TV3-L-K	PHOTOSYNTHESIS
7TV3-P-K	PHOTOSYNTHESIS
7TV3-F-M	PHOTOSYNTHESIS
7TV3-H-M	PHOTOSYNTHESIS
7TV3-N-M	PHOTOSYNTHESIS
7TV3-P-M	PHOTOSYNTHESIS
7TV3-H-O	PHOTOSYNTHESIS
7TV3-J-O	PHOTOSYNTHESIS
7TV3-N-O	PHOTOSYNTHESIS
7TV3-P-O	PHOTOSYNTHESIS
8FB9-N-M	PHOTOSYNTHESIS
8FB9-P-M	PHOTOSYNTHESIS
8FB9-Z-M	PHOTOSYNTHESIS
8FB9-b-M	PHOTOSYNTHESIS
8FB9-N-O	PHOTOSYNTHESIS
8FB9-P-O	PHOTOSYNTHESIS
8FB9-R-O	PHOTOSYNTHESIS
8FB9-b-O	PHOTOSYNTHESIS
8FB9-N-Q	PHOTOSYNTHESIS
8FB9-P-Q	PHOTOSYNTHESIS
8FB9-R-Q	PHOTOSYNTHESIS
8FB9-T-Q	PHOTOSYNTHESIS
8FB9-P-S	PHOTOSYNTHESIS
8FB9-R-S	PHOTOSYNTHESIS
8FB9-T-S	PHOTOSYNTHESIS
8FB9-V-S	PHOTOSYNTHESIS
8FB9-R-U	PHOTOSYNTHESIS
8FB9-T-U	PHOTOSYNTHESIS
8FB9-V-U	PHOTOSYNTHESIS
8FB9-X-U	PHOTOSYNTHESIS
8FB9-T-W	PHOTOSYNTHESIS
8FB9-V-W	PHOTOSYNTHESIS
8FB9-X-W	PHOTOSYNTHESIS
8FB9-Z-W	PHOTOSYNTHESIS
8FB9-V-Y	PHOTOSYNTHESIS
8FB9-X-Y	PHOTOSYNTHESIS
8FB9-Z-Y	PHOTOSYNTHESIS
8FB9-b-Y	PHOTOSYNTHESIS
8FB9-N-a	PHOTOSYNTHESIS
8FB9-X-a	PHOTOSYNTHESIS
8FB9-Z-a	PHOTOSYNTHESIS
8FB9-b-a	PHOTOSYNTHESIS
8FBB-B-g	PHOTOSYNTHESIS
8FBB-E-g	PHOTOSYNTHESIS
8FBB-J-g	PHOTOSYNTHESIS
8FBB-L-g	PHOTOSYNTHESIS
8FBB-B-C	PHOTOSYNTHESIS
8FBB-E-C	PHOTOSYNTHESIS
8FBB-F-C	PHOTOSYNTHESIS
8FBB-H-C	PHOTOSYNTHESIS
8FBB-B-D	PHOTOSYNTHESIS
8FBB-E-D	PHOTOSYNTHESIS
8FBB-F-D	PHOTOSYNTHESIS
8FBB-L-D	PHOTOSYNTHESIS
8FBB-E-G	PHOTOSYNTHESIS
8FBB-F-G	PHOTOSYNTHESIS
8FBB-H-G	PHOTOSYNTHESIS
8FBB-N-G	PHOTOSYNTHESIS
8FBB-J-I	PHOTOSYNTHESIS
8FBB-L-I	PHOTOSYNTHESIS
8FBB-N-I	PHOTOSYNTHESIS
8FBB-P-I	PHOTOSYNTHESIS
8FBB-B-K	PHOTOSYNTHESIS
8FBB-J-K	PHOTOSYNTHESIS
8FBB-L-K	PHOTOSYNTHESIS
8FBB-P-K	PHOTOSYNTHESIS
8FBB-F-M	PHOTOSYNTHESIS
8FBB-H-M	PHOTOSYNTHESIS
8FBB-N-M	PHOTOSYNTHESIS
8FBB-P-M	PHOTOSYNTHESIS
8FBB-H-O	PHOTOSYNTHESIS
8FBB-J-O	PHOTOSYNTHESIS
8FBB-N-O	PHOTOSYNTHESIS
8FBB-P-O	PHOTOSYNTHESIS
1GL1-I-A	HYDROLASE/INHIBITOR
1GL1-J-B	HYDROLASE/INHIBITOR
1GL1-K-C	HYDROLASE/INHIBITOR
1FM6-V-U	TRANSCRIPTION
6A5Z-E-A	TRANSCRIPTION
1FM6-Y-X	TRANSCRIPTION
7BQ0-B-A	TRANSCRIPTION
7BQ0-D-C	TRANSCRIPTION
8HUP-B-A	TRANSCRIPTION
1G37-B-A	HYDROLASE/HYDROLASE INHIBITOR
1G65-3-K	HYDROLASE/HYDROLASE inhibitor
1G65-3-L	HYDROLASE/HYDROLASE inhibitor
1G65-4-Y	HYDROLASE/HYDROLASE inhibitor
1G65-4-Z	HYDROLASE/HYDROLASE inhibitor
5LF0-c-H	HYDROLASE
5LF0-e-H	HYDROLASE
5LF0-c-I	HYDROLASE
5LF0-d-K	HYDROLASE
5LF0-d-L	HYDROLASE
5LF0-f-L	HYDROLASE
5LF0-h-L	HYDROLASE
5LF0-e-N	HYDROLASE
5LF0-f-V	HYDROLASE
5LF0-h-V	HYDROLASE
5LF0-f-W	HYDROLASE
5LF0-g-Y	HYDROLASE
5LF0-c-Z	HYDROLASE
5LF0-g-Z	HYDROLASE
5LF0-c-a	HYDROLASE
5LF0-e-a	HYDROLASE
5LF0-h-b	HYDROLASE
5OVT-a-A	HYDROLASE
5OVT-b-A	HYDROLASE
5OVT-b-B	HYDROLASE
5OVT-c-B	HYDROLASE
5OVT-c-C	HYDROLASE
5OVT-d-C	HYDROLASE
5OVT-d-D	HYDROLASE
5OVT-e-D	HYDROLASE
5OVT-e-E	HYDROLASE
5OVT-f-E	HYDROLASE
5OVT-f-F	HYDROLASE
5OVT-g-F	HYDROLASE
5OVT-a-G	HYDROLASE
5OVT-g-G	HYDROLASE
7PC7-F-B	PEPTIDE BINDING PROTEIN
1B40-B-A	PEPTIDE BINDING PROTEIN
1NRS-R-H	HYDROLASE/HYDROLASE INHIBITOR
1VYJ-B-A	DNA BINDING PROTEIN
1VYJ-D-C	DNA BINDING PROTEIN
1VYJ-F-E	DNA BINDING PROTEIN
1VYJ-H-G	DNA BINDING PROTEIN
1VYJ-F-I	DNA BINDING PROTEIN
1VYJ-J-I	DNA BINDING PROTEIN
1VYJ-L-K	DNA BINDING PROTEIN
1JD5-B-A	Hydrolase/Peptide
1O6P-D-A	NUCLEAR TRANSPORT
1O6P-C-B	NUCLEAR TRANSPORT
1O6P-E-A	NUCLEAR TRANSPORT
1O6P-F-B	NUCLEAR TRANSPORT
1XDK-C-A	HORMONE/GROWTH FACTOR RECEPTOR
1XDK-G-E	HORMONE/GROWTH FACTOR RECEPTOR
1RKG-C-A	hormone/growth factor receptor
3W0J-C-A	TRANSCRIPTION
3W0H-C-A	TRANSCRIPTION
5XZH-C-A	TRANSCRIPTION
1XDK-D-B	HORMONE/GROWTH FACTOR RECEPTOR
1XDK-H-F	HORMONE/GROWTH FACTOR RECEPTOR
1L6O-D-A	GENE REGULATION
1L6O-E-A	GENE REGULATION
1L6O-F-A	GENE REGULATION
1L6O-D-B	GENE REGULATION
1L6O-E-B	GENE REGULATION
1L6O-E-C	GENE REGULATION
1L6O-F-C	GENE REGULATION
1JKY-B-A	TOXIN
1GYB-E-A	NUCLEAR TRANSPORT
1GYB-E-B	NUCLEAR TRANSPORT
1GYB-F-A	NUCLEAR TRANSPORT
1GYB-F-B	NUCLEAR TRANSPORT
1GYB-H-C	NUCLEAR TRANSPORT
1GYB-H-D	NUCLEAR TRANSPORT
1GYB-G-C	NUCLEAR TRANSPORT
1GYB-G-D	NUCLEAR TRANSPORT
1JUI-P-A	SUGAR BINDING PROTEIN
1JUI-Q-B	SUGAR BINDING PROTEIN
1JUI-R-C	SUGAR BINDING PROTEIN
1JUI-S-D	SUGAR BINDING PROTEIN
1PWV-C-A	HYDROLASE
1PWV-D-B	HYDROLASE
1CDL-E-A	CALCIUM-BINDING PROTEIN
1CDL-F-B	CALCIUM-BINDING PROTEIN
1CDL-F-C	CALCIUM-BINDING PROTEIN
2K0F-B-A	METAL BINDING PROTEIN
1CDL-G-C	CALCIUM-BINDING PROTEIN
1CDL-G-D	CALCIUM-BINDING PROTEIN
1CDL-H-C	CALCIUM-BINDING PROTEIN
1CDL-H-D	CALCIUM-BINDING PROTEIN
1IFH-P-L	IMMUNOGLOBULIN
1IFH-P-H	IMMUNOGLOBULIN
1EBP-C-A	COMPLEX (CYTOKINE RECEPTOR/PEPTIDE)
1EBP-D-A	COMPLEX (CYTOKINE RECEPTOR/PEPTIDE)
1EBP-C-B	COMPLEX (CYTOKINE RECEPTOR/PEPTIDE)
1EBP-D-B	COMPLEX (CYTOKINE RECEPTOR/PEPTIDE)
1LEZ-B-A	TRANSFERASE
1W9Q-S-B	CELL ADHESION
1VPP-X-V	GROWTH FACTOR/GROWTH FACTOR INHIBITOR
1VPP-X-W	GROWTH FACTOR/GROWTH FACTOR INHIBITOR
1VPP-Y-V	GROWTH FACTOR/GROWTH FACTOR INHIBITOR
1VPP-Y-W	GROWTH FACTOR/GROWTH FACTOR INHIBITOR
1ZUZ-B-A	METAL BINDING PROTEIN/TRANSFERASE
1P9U-G-A	HYDROLASE/HYDROLASE INHIBITOR
1P9U-G-B	HYDROLASE/HYDROLASE INHIBITOR
1P9U-H-E	HYDROLASE/HYDROLASE INHIBITOR
1P9U-H-F	HYDROLASE/HYDROLASE INHIBITOR
1BZ9-C-A	MURINE CLASS I MHC/PEPTIDE COMPLEX
1BBZ-B-A	COMPLEX (TRANSFERASE/PEPTIDE)
1BBZ-D-A	COMPLEX (TRANSFERASE/PEPTIDE)
1BBZ-F-A	COMPLEX (TRANSFERASE/PEPTIDE)
1BBZ-D-C	COMPLEX (TRANSFERASE/PEPTIDE)
1BBZ-B-E	COMPLEX (TRANSFERASE/PEPTIDE)
1BBZ-F-E	COMPLEX (TRANSFERASE/PEPTIDE)
1BBZ-H-E	COMPLEX (TRANSFERASE/PEPTIDE)
1BBZ-F-G	COMPLEX (TRANSFERASE/PEPTIDE)
1BBZ-H-G	COMPLEX (TRANSFERASE/PEPTIDE)
2JMA-B-A	STRUCTURAL PROTEIN
2O88-C-A	SIGNALING PROTEIN
2O88-D-A	SIGNALING PROTEIN
2O88-C-B	SIGNALING PROTEIN
2O88-D-B	SIGNALING PROTEIN
3EG1-C-A	Transferase/Signaling protein
3EG1-D-A	Transferase/Signaling protein
3EG1-C-B	Transferase/Signaling protein
3EG1-D-B	Transferase/Signaling protein
1EPT-A-B	HYDROLASE (SERINE PROTEASE)
1EPT-A-C	HYDROLASE (SERINE PROTEASE)
1JHT-C-A	IMMUNE SYSTEM
2GTZ-C-A	IMMUNE SYSTEM
2GTZ-F-D	IMMUNE SYSTEM
4EUP-F-D	IMMUNE SYSTEM
4EUP-C-A	IMMUNE SYSTEM
4EUP-F-G	IMMUNE SYSTEM
4EUP-C-I	IMMUNE SYSTEM
4EUP-F-H	IMMUNE SYSTEM
4EUP-C-J	IMMUNE SYSTEM
1GUX-E-B	COMPLEX (TRANSCRIPTION REG/PEPTIDE)
4YOZ-B-A	TRANSCRIPTION
1ACY-P-L	COMPLEX(ANTIBODY/HIV-1 FRAGMENT)
1ACY-P-H	COMPLEX(ANTIBODY/HIV-1 FRAGMENT)
1DD3-C-A	RIBOSOME
1DD3-D-A	RIBOSOME
1DD3-C-B	RIBOSOME
1DD3-D-B	RIBOSOME
1GY3-E-A	TRANSFERASE/TRANSFERASE SUBSTRATE
1GY3-E-B	TRANSFERASE/TRANSFERASE SUBSTRATE
1GY3-F-C	TRANSFERASE/TRANSFERASE SUBSTRATE
1GY3-F-D	TRANSFERASE/TRANSFERASE SUBSTRATE
1QMZ-E-A	CELL CYCLE
1QMZ-E-B	CELL CYCLE
1QMZ-F-C	CELL CYCLE
1QMZ-F-D	CELL CYCLE
1GHB-P-F	HYDROLASE/HYDROLASE INHIBITOR
1GHB-P-G	HYDROLASE/HYDROLASE INHIBITOR
1EAK-P-A	HYDROLASE/HYDROLASE INHIBITOR
1EAK-R-B	HYDROLASE/HYDROLASE INHIBITOR
1EAK-P-C	HYDROLASE/HYDROLASE INHIBITOR
1EAK-R-D	HYDROLASE/HYDROLASE INHIBITOR
1OQP-B-A	PROTEIN BINDING
1HL3-B-A	TRANCRIPTION CO-REPRESSOR
1MT8-P-A	HYDROLASE/HYDROLASE SUBSTRATE
1MT8-P-B	HYDROLASE/HYDROLASE SUBSTRATE
1RBI-S-A	HYDROLASE(PHOSPHORIC DIESTER,RNA)
1N6J-G-A	TRANSCRIPTION/DNA
1N6J-G-B	TRANSCRIPTION/DNA
1CE1-P-L	IMMUNE SYSTEM
1CE1-P-H	IMMUNE SYSTEM
1BE9-B-A	PEPTIDE RECOGNITION
1F47-A-B	CELL CYCLE
1S7W-C-A	IMMUNE SYSTEM
1S7W-F-D	IMMUNE SYSTEM
1S7W-I-G	IMMUNE SYSTEM
1S7W-L-J	IMMUNE SYSTEM
1S7W-C-K	IMMUNE SYSTEM
1XR0-A-B	SIGNALING PROTEIN/GROWTH FACTOR RECEPTOR
1NRN-R-H	SERINE PROTEINASE/RECEPTOR
1N4M-C-A	CELL CYCLE
1N4M-D-B	CELL CYCLE
1N4M-E-B	CELL CYCLE
1JMO-L-H	BLOOD CLOTTING
1RMH-C-A	ISOMERASE/ ISOMERASE SUBSTRATE
1RMH-D-A	ISOMERASE/ ISOMERASE SUBSTRATE
1RMH-C-B	ISOMERASE/ ISOMERASE SUBSTRATE
1RMH-D-B	ISOMERASE/ ISOMERASE SUBSTRATE
8H7P-B-A	HYDROLASE
1LQB-D-B	GENE REGULATION
1LQB-D-C	GENE REGULATION
1PAD-I-A	HYDROLASE/HYDROLASE INHIBITOR
1R1Q-C-A	PEPTIDE BINDING PROTEIN
1R1Q-C-B	PEPTIDE BINDING PROTEIN
1R1Q-D-B	PEPTIDE BINDING PROTEIN
1YJ9-2-R	RIBOSOME
1YJ9-2-S	RIBOSOME
1YJ9-2-1	RIBOSOME
4V9F-2-S	RIBOSOME
4V9F-2-1	RIBOSOME
1VC3-A-B	LYASE
1ZGY-B-A	TRANSCRIPTION
1X11-C-A	COMPLEX (PEPTIDE BINDING MODULE/PEPTIDE)
1X11-C-B	COMPLEX (PEPTIDE BINDING MODULE/PEPTIDE)
1X11-D-A	COMPLEX (PEPTIDE BINDING MODULE/PEPTIDE)
1X11-D-B	COMPLEX (PEPTIDE BINDING MODULE/PEPTIDE)
1C9L-C-A	ENDOCYTOSIS/EXOCYTOSIS
1C9L-D-B	ENDOCYTOSIS/EXOCYTOSIS
1X8S-B-A	CELL CYCLE
1SSA-B-A	HYDROLASE(ENDORIBONUCLEASE)
1PZL-B-A	TRANSCRIPTION
1BK6-C-A	COMPLEX (PROTEIN TRANSPORT/PEPTIDE)
1BK6-E-A	COMPLEX (PROTEIN TRANSPORT/PEPTIDE)
1BK6-C-B	COMPLEX (PROTEIN TRANSPORT/PEPTIDE)
1BK6-E-B	COMPLEX (PROTEIN TRANSPORT/PEPTIDE)
1BK6-D-A	COMPLEX (PROTEIN TRANSPORT/PEPTIDE)
1BK6-F-A	COMPLEX (PROTEIN TRANSPORT/PEPTIDE)
1BK6-D-B	COMPLEX (PROTEIN TRANSPORT/PEPTIDE)
1BK6-F-B	COMPLEX (PROTEIN TRANSPORT/PEPTIDE)
1OEX-B-A	HYDROLASE/HYDROLASE INHIBITOR
1Q1S-A-C	PROTEIN TRANSPORT
4B8O-C-A	TRANSPORT PROTEIN
4RXH-A-B	TRANSPORT PROTEIN
1Q1S-B-C	PROTEIN TRANSPORT
1CFN-C-A	POLYSPECIFICITY
1CFN-C-B	POLYSPECIFICITY
1HXZ-C-A	UNKNOWN FUNCTION
1HXZ-D-B	UNKNOWN FUNCTION
1AGE-C-A	HISTOCOMPATIBILITY COMPLEX
1DML-B-A	DNA BINDING PROTEIN/TRANSFERASE
1DML-F-A	DNA BINDING PROTEIN/TRANSFERASE
1DML-D-C	DNA BINDING PROTEIN/TRANSFERASE
1DML-D-E	DNA BINDING PROTEIN/TRANSFERASE
1DML-F-E	DNA BINDING PROTEIN/TRANSFERASE
1DML-B-G	DNA BINDING PROTEIN/TRANSFERASE
1DML-H-G	DNA BINDING PROTEIN/TRANSFERASE
1P4B-P-L	IMMUNE SYSTEM
1P4B-P-H	IMMUNE SYSTEM
1Q1A-B-A	GENE REGULATION
1SEM-C-A	SIGNAL TRANSDUCTION PROTEIN
1SEM-D-A	SIGNAL TRANSDUCTION PROTEIN
1SEM-C-B	SIGNAL TRANSDUCTION PROTEIN
1SEM-D-B	SIGNAL TRANSDUCTION PROTEIN
1R1S-B-A	PEPTIDE BINDING PROTEIN
1R1S-F-A	PEPTIDE BINDING PROTEIN
1R1S-D-C	PEPTIDE BINDING PROTEIN
1R1S-H-C	PEPTIDE BINDING PROTEIN
1R1S-B-E	PEPTIDE BINDING PROTEIN
1R1S-F-E	PEPTIDE BINDING PROTEIN
1R1S-H-G	PEPTIDE BINDING PROTEIN
1OQE-K-A	IMMUNE SYSTEM
1OQE-M-A	IMMUNE SYSTEM
1OQE-K-B	IMMUNE SYSTEM
1OQE-L-B	IMMUNE SYSTEM
1OQE-O-B	IMMUNE SYSTEM
1OQE-L-C	IMMUNE SYSTEM
1OQE-M-C	IMMUNE SYSTEM
1OQE-P-C	IMMUNE SYSTEM
1OQE-O-D	IMMUNE SYSTEM
1OQE-R-E	IMMUNE SYSTEM
1OQE-L-F	IMMUNE SYSTEM
1OQE-O-F	IMMUNE SYSTEM
1OQE-M-G	IMMUNE SYSTEM
1OQE-P-G	IMMUNE SYSTEM
1OQE-Q-G	IMMUNE SYSTEM
1OQE-P-H	IMMUNE SYSTEM
1OQE-Q-I	IMMUNE SYSTEM
1OQE-R-J	IMMUNE SYSTEM
1OQE-N-E	IMMUNE SYSTEM
1OQE-N-F	IMMUNE SYSTEM
1OQE-N-J	IMMUNE SYSTEM
1E4X-P-H	IMMUNE SYSTEM
1E4X-Q-I	IMMUNE SYSTEM
1E4X-P-L	IMMUNE SYSTEM
1E4X-Q-M	IMMUNE SYSTEM
1B51-B-A	PEPTIDE BINDING PROTEIN
1LTX-P-A	Transferase/Protein binding
1LTX-P-B	Transferase/Protein binding
2ZL4-O-A	HYDROLASE
2ZL4-U-A	HYDROLASE
2ZL4-O-B	HYDROLASE
2ZL4-P-B	HYDROLASE
2ZL4-P-C	HYDROLASE
2ZL4-Q-C	HYDROLASE
2ZL4-Q-D	HYDROLASE
2ZL4-R-D	HYDROLASE
2ZL4-R-E	HYDROLASE
2ZL4-S-E	HYDROLASE
2ZL4-S-F	HYDROLASE
2ZL4-T-F	HYDROLASE
2ZL4-T-G	HYDROLASE
2ZL4-U-G	HYDROLASE
2ZL4-V-H	HYDROLASE
2ZL4-W-H	HYDROLASE
2ZL4-W-I	HYDROLASE
2ZL4-X-I	HYDROLASE
2ZL4-X-J	HYDROLASE
2ZL4-Y-J	HYDROLASE
2ZL4-Y-K	HYDROLASE
2ZL4-Z-K	HYDROLASE
2ZL4-Z-L	HYDROLASE
2ZL4-1-L	HYDROLASE
2ZL4-1-M	HYDROLASE
2ZL4-2-M	HYDROLASE
2ZL4-V-N	HYDROLASE
2ZL4-2-N	HYDROLASE
4C2G-B-A	HYDROLASE/PEPTIDE
4KA7-C-A	HYDROLASE/HYDROLASE SUBSTRATE
5T63-C-A	HYDROLASE
5Y28-G-A	HYDROLASE
5WQL-E-D	PROTEIN BINDING/SIGNALING PROTEIN/HYDROLASE/PEPTIDE
6DQQ-B-A	PEPTIDE BINDING PROTEIN
1E91-B-A	EUKARYOTIC TRANSCRIPTIONAL REGULATION
1N4R-M-A	TRANSFERASE
1N4R-M-B	TRANSFERASE
1N4R-N-C	TRANSFERASE
1N4R-N-D	TRANSFERASE
1N4R-O-E	TRANSFERASE
1N4R-O-F	TRANSFERASE
1N4R-P-G	TRANSFERASE
1N4R-P-H	TRANSFERASE
1N4R-Q-I	TRANSFERASE
1N4R-Q-J	TRANSFERASE
1N4R-R-K	TRANSFERASE
1N4R-R-L	TRANSFERASE
1LD9-C-A	MAJOR HISTOCOMPATIBILITY COMPLEX
1LD9-F-D	MAJOR HISTOCOMPATIBILITY COMPLEX
1XIU-E-A	TRANSCRIPTION/TRANSFERASE
1XIU-F-B	TRANSCRIPTION/TRANSFERASE
1KYD-P-A	ENDOCYTOSIS/EXOCYTOSIS
1ZL1-C-A	SIGNALING PROTEIN
1OM2-B-A	RECEPTOR/OXIDOREDUCTASE COMPLEX
1L0A-B-A	SIGNALING PROTEIN
1U8T-E-A	SIGNALING PROTEIN
1U8T-E-B	SIGNALING PROTEIN
1U8T-F-B	SIGNALING PROTEIN
1U8T-E-D	SIGNALING PROTEIN
1QKB-B-A	PROTEIN TRANSPORT
1N7T-B-A	SIGNALING PROTEIN
1M5N-Q-S	PROTEIN TRANSPORT
1PYO-E-A	HYDROLASE/HYDROLASE INHIBITOR
1PYO-E-B	HYDROLASE/HYDROLASE INHIBITOR
1PYO-F-C	HYDROLASE/HYDROLASE INHIBITOR
1PYO-F-D	HYDROLASE/HYDROLASE INHIBITOR
3EDR-E-A	HYDROLASE/HYDROLASE INHIBITOR
3EDR-E-B	HYDROLASE/HYDROLASE INHIBITOR
3EDR-F-C	HYDROLASE/HYDROLASE INHIBITOR
3EDR-F-D	HYDROLASE/HYDROLASE INHIBITOR
3EDQ-E-A	HYDROLASE/HYDROLASE INHIBITOR
3EDQ-E-B	HYDROLASE/HYDROLASE INHIBITOR
3EDQ-F-C	HYDROLASE/HYDROLASE INHIBITOR
3EDQ-F-D	HYDROLASE/HYDROLASE INHIBITOR
1SDX-E-A	TRANSPORT PROTEIN
1JQ9-P-A	HYDROLASE/HYDROLASE INHIBITOR
1JQ9-P-B	HYDROLASE/HYDROLASE INHIBITOR
3FG5-C-A	HYDROLASE
1J19-B-A	CELL ADHESION
1SHB-B-A	PHOSPHOTRANSFERASE
1UHB-P-A	HYDROLASE
1UHB-P-B	HYDROLASE
1OX1-B-A	HYDROLASE
1BX2-F-D	IMMUNE SYSTEM
1BX2-F-E	IMMUNE SYSTEM
1D5S-B-A	HYDROLASE INHIBITOR
1X2R-B-A	TRANSCRIPTION
5WFV-P-A	TRANSCRIPTION
1YRK-B-A	PROTEIN BINDING
1TZE-I-E	COMPLEX (SIGNAL TRANSDUCTION/PEPTIDE)
1S2K-B-A	HYDROLASE
1HPG-B-A	HYDROLASE/HYDROLASE INHIBITOR
1RGQ-C-A	Viral protein, hydrolase
1RGQ-C-B	Viral protein, hydrolase
2OC7-B-A	VIRAL PROTEIN
2OC7-B-C	VIRAL PROTEIN
2A4Q-B-A	VIRAL PROTEIN
2A4Q-B-C	VIRAL PROTEIN
2F9V-B-A	VIRAL PROTEIN
2F9V-B-C	VIRAL PROTEIN
2A4G-B-A	VIRAL PROTEIN
2A4G-B-C	VIRAL PROTEIN
2OC1-B-A	VIRAL PROTEIN
2OC1-B-C	VIRAL PROTEIN
2A4R-B-A	VIRAL PROTEIN
2A4R-B-C	VIRAL PROTEIN
2GVF-B-A	HYDROLASE
2GVF-B-C	HYDROLASE
2OC0-B-A	VIRAL PROTEIN
2OC0-B-C	VIRAL PROTEIN
2OC8-B-A	VIRAL PROTEIN
2OC8-B-C	VIRAL PROTEIN
3KN2-B-A	HYDROLASE
3KN2-B-C	HYDROLASE
3KNX-B-A	VIRAL PROTEIN
3KNX-B-C	VIRAL PROTEIN
3EYD-B-A	VIRAL PROTEIN
3EYD-B-C	VIRAL PROTEIN
3LOX-B-A	Hydrolase/Hydrolase Inhibitor
3LOX-B-C	Hydrolase/Hydrolase Inhibitor
3LON-B-A	VIRAL PROTEIN/INHIBITOR
3LON-B-C	VIRAL PROTEIN/INHIBITOR
1RGQ-D-A	Viral protein, hydrolase
1RGQ-D-B	Viral protein, hydrolase
1HEF-I-E	HYDROLASE/HYDROLASE INHIBITOR
4AWB-I-A	HYDROLASE/INHIBITOR
4AWB-J-A	HYDROLASE/INHIBITOR
4AWB-I-B	HYDROLASE/INHIBITOR
4AWB-J-B	HYDROLASE/INHIBITOR
4QBY-1-H	hydrolase/hydrolase inhibitor
4QBY-1-I	hydrolase/hydrolase inhibitor
4QBY-2-K	hydrolase/hydrolase inhibitor
4QBY-2-L	hydrolase/hydrolase inhibitor
4QBY-3-L	hydrolase/hydrolase inhibitor
4QBY-3-V	hydrolase/hydrolase inhibitor
4QBY-3-W	hydrolase/hydrolase inhibitor
4QBY-4-Y	hydrolase/hydrolase inhibitor
4QBY-4-Z	hydrolase/hydrolase inhibitor
6AZT-B-A	PLANT PROTEIN
7V1Y-E-A	HYDROLASE
7V1Y-F-C	HYDROLASE
7V1Y-G-B	HYDROLASE
7V1Y-H-D	HYDROLASE
7MDX-E-A	MEMBRANE PROTEIN
7MDX-E-B	MEMBRANE PROTEIN
1DKD-E-A	CHAPERONE
1DKD-F-B	CHAPERONE
1DKD-E-C	CHAPERONE
1DKD-H-D	CHAPERONE
1U95-C-A	IMMUNE SYSTEM
1U95-C-B	IMMUNE SYSTEM
1DIT-P-H	HYDROLASE/HYDROLASE INHIBITOR
1B9J-B-A	PEPTIDE BINDING PROTEIN
1PUA-B-A	TRANSFERASE/STRUCTURAL PROTEIN
1H27-E-B	HYDROLASE/HYDROLASE INHIBITOR
1ZW3-B-A	PROTEIN BINDING
1KCR-P-L	IMMUNE SYSTEM
1KCR-P-H	IMMUNE SYSTEM
1U8J-C-A	IMMUNE SYSTEM
1U8J-C-B	IMMUNE SYSTEM
1FYN-B-A	TRANSFERASE
1UCY-F-H	COMPLEX (SERINE PROTEASE/COAGULATION)
1UCY-F-E	COMPLEX (SERINE PROTEASE/COAGULATION)
1UCY-I-K	COMPLEX (SERINE PROTEASE/COAGULATION)
1UCY-I-N	COMPLEX (SERINE PROTEASE/COAGULATION)
1OX9-I-A	HYDROLASE ACTIVATOR
1OX9-J-B	HYDROLASE ACTIVATOR
1OX9-K-B	HYDROLASE ACTIVATOR
1OX9-J-C	HYDROLASE ACTIVATOR
1OX9-K-C	HYDROLASE ACTIVATOR
1OX9-L-D	HYDROLASE ACTIVATOR
1OX9-M-E	HYDROLASE ACTIVATOR
1OX9-P-E	HYDROLASE ACTIVATOR
1OX9-N-F	HYDROLASE ACTIVATOR
1OX9-O-G	HYDROLASE ACTIVATOR
1OX9-P-H	HYDROLASE ACTIVATOR
1PJ8-I-A	HYDROLASE/HYDROLASE SUBSTRATE
1LCK-B-A	COMPLEX (KINASE/PEPTIDE)
1KY7-P-A	ENDOCYTOSIS/EXOCYTOSIS
1TQE-X-P	TRANSCRIPTION/PROTEIN BINDING/DNA
1TQE-X-Q	TRANSCRIPTION/PROTEIN BINDING/DNA
1TQE-Y-Q	TRANSCRIPTION/PROTEIN BINDING/DNA
1TQE-Y-R	TRANSCRIPTION/PROTEIN BINDING/DNA
1TQE-X-S	TRANSCRIPTION/PROTEIN BINDING/DNA
1TQE-Y-S	TRANSCRIPTION/PROTEIN BINDING/DNA
1W5C-F-A	PHOTOSYNTHESIS
1W5C-F-D	PHOTOSYNTHESIS
1W5C-F-E	PHOTOSYNTHESIS
1W5C-L-G	PHOTOSYNTHESIS
1W5C-L-J	PHOTOSYNTHESIS
1W5C-L-K	PHOTOSYNTHESIS
1W5C-L-T	PHOTOSYNTHESIS
1W5C-F-V	PHOTOSYNTHESIS
1VF6-D-A	PROTEIN BINDING/PROTEIN TRANSPORT
1VF6-D-B	PROTEIN BINDING/PROTEIN TRANSPORT
1SBW-I-A	HYDROLASE/HYDROLASE INHIBITOR
1FEV-A-B	HYDROLASE
1QFN-B-A	ELECTRON TRANSPORT/OXIDOREDUCTASE
1VIT-I-H	COMPLEX (SERINE PROTEASE/INHIBITOR)
